code_name,y_real,y_hat,alpha,beta
stock100016,-0.002143071450002021,-0.07982476208377276,-0.20991223770032277,-1.7082145979500487
stock100026,-0.35996025227636835,-0.3380108928292469,-0.43998759973708984,-1.0009830920756715
stock100026,-0.37788091870679863,-0.375152388854631,-0.43998759973708984,-1.0009830920756715
stock100026,-0.3939259287880836,-0.38101190462219087,-0.43998759973708984,-1.0009830920756715
stock100026,-0.3801967753971839,-0.37831130997961976,-0.43998759973708984,-1.0009830920756715
stock100026,-0.3628458656408406,-0.3796883677830337,-0.43998759973708984,-1.0009830920756715
stock100026,-0.40207768573107616,-0.3983582209810981,-0.43998759973708984,-1.0009830920756715
stock100026,-0.39092785095755145,-0.39280064864590036,-0.43998759973708984,-1.0009830920756715
stock100026,-0.37975175307394954,-0.38267032822793595,-0.43998759973708984,-1.0009830920756715
stock100026,-0.3209062910555447,-0.32841420496120044,-0.43998759973708984,-1.0009830920756715
stock100026,-0.3258647037300101,-0.33525394547307946,-0.43998759973708984,-1.0009830920756715
stock100026,-0.35909286108668526,-0.3637586740861568,-0.43998759973708984,-1.0009830920756715
stock100028,0.030888585590115633,0.06206283998909673,-0.13499044199025712,-1.9342358611129336
stock100028,-0.033422003956073955,-0.009707017180728833,-0.13499044199025712,-1.9342358611129336
stock100028,-0.04250725322177996,-0.02102957159358028,-0.13499044199025712,-1.9342358611129336
stock100028,-0.04110235159355835,-0.015811114813097854,-0.13499044199025712,-1.9342358611129336
stock100028,-0.03267306514192354,-0.01847205345159718,-0.13499044199025712,-1.9342358611129336
stock100028,-0.035810205908683945,-0.054548486573486654,-0.13499044199025712,-1.9342358611129336
stock100028,-0.02906373261365995,-0.04380938838434764,-0.13499044199025712,-1.9342358611129336
stock100028,-0.008456063702346504,-0.024234203556440542,-0.13499044199025712,-1.9342358611129336
stock100028,0.09216946789559287,0.08060686732505465,-0.13499044199025712,-1.9342358611129336
stock100028,0.08612148464293887,0.06739018915784417,-0.13499044199025712,-1.9342358611129336
stock100028,0.04861266920948324,0.012309470281387791,-0.13499044199025712,-1.9342358611129336
stock100034,0.169096440282881,0.2680057472953143,0.023644067730310726,-2.3986056915608205
stock100034,0.10975656070791086,0.179005439033529,0.023644067730310726,-2.3986056915608205
stock100034,0.10059017853828726,0.16496457462620384,0.023644067730310726,-2.3986056915608205
stock100034,0.09365205241493903,0.17143587442292416,0.023644067730310726,-2.3986056915608205
stock100034,0.15939176411562653,0.16813609972040874,0.023644067730310726,-2.3986056915608205
stock100034,0.1594648205048422,0.12339846479330768,0.023644067730310726,-2.3986056915608205
stock100034,0.16528304721836137,0.13671579726375316,0.023644067730310726,-2.3986056915608205
stock100034,0.24315990788806058,0.16099057713189022,0.023644067730310726,-2.3986056915608205
stock100034,0.34562706624876566,0.29100181018854127,0.023644067730310726,-2.3986056915608205
stock100034,0.3123798128285117,0.27461208227957884,0.023644067730310726,-2.3986056915608205
stock100034,0.28617244356728755,0.2063076275600228,0.023644067730310726,-2.3986056915608205
stock100035,-0.10010987669393238,-0.10416447714983698,-0.1652180244667016,-0.599289489026668
stock100035,-0.1337119867471306,-0.12640112465262593,-0.1652180244667016,-0.599289489026668
stock100035,-0.12730008100914242,-0.12990922208012895,-0.1652180244667016,-0.599289489026668
stock100035,-0.1359290404331298,-0.12829237360763518,-0.1652180244667016,-0.599289489026668
stock100035,-0.12860618700034773,-0.12911681936890862,-0.1652180244667016,-0.599289489026668
stock100035,-0.13261354301138353,-0.14029447748506096,-0.1652180244667016,-0.599289489026668
stock100035,-0.12985479872506192,-0.13696715386555508,-0.1652180244667016,-0.599289489026668
stock100035,-0.1396810615760679,-0.13090212180355565,-0.1652180244667016,-0.599289489026668
stock100035,-0.09616570090001246,-0.09841893138156219,-0.1652180244667016,-0.599289489026668
stock100035,-0.10318142734307822,-0.10251389025638113,-0.1652180244667016,-0.599289489026668
stock100035,-0.11940658545410689,-0.11957969724214346,-0.1652180244667016,-0.599289489026668
stock100036,0.04311322895393681,0.04684236599202672,-0.06479331215267305,-1.0957936344839136
stock100036,-0.025457888409589225,0.006182923048360434,-0.06479331215267305,-1.0957936344839136
stock100036,-0.010759629868732542,-2.315909729861676e-4,-0.06479331215267305,-1.0957936344839136
stock100036,-0.0035483642041019598,0.002724797044032487,-0.06479331215267305,-1.0957936344839136
stock100036,-0.011266812196324213,0.0012173078693968192,-0.06479331215267305,-1.0957936344839136
stock100036,-0.01633406718272853,-0.01922090577591567,-0.06479331215267305,-1.0957936344839136
stock100036,0.002834667989511794,-0.01313693449178014,-0.06479331215267305,-1.0957936344839136
stock100036,0.018010229810532383,-0.0020470961946427724,-0.06479331215267305,-1.0957936344839136
stock100036,0.05975342258528093,0.05734802743744437,-0.06479331215267305,-1.0957936344839136
stock100036,0.054131268325689715,0.049860444306647406,-0.06479331215267305,-1.0957936344839136
stock100036,0.037719103616596396,0.01865582115748804,-0.06479331215267305,-1.0957936344839136
stock100040,0.2126621792995805,0.19835071953032476,0.09496303639943628,-1.0148329543178967
stock100040,0.15346954147443753,0.16069532411193996,0.09496303639943628,-1.0148329543178967
stock100040,0.1630383564225804,0.154754734561187,0.09496303639943628,-1.0148329543178967
stock100040,0.16321170621892883,0.15749269533318408,0.09496303639943628,-1.0148329543178967
stock100040,0.15512568918792638,0.15609658420007072,0.09496303639943628,-1.0148329543178967
stock100040,0.1293224627495081,0.13716841006040126,0.09496303639943628,-1.0148329543178967
stock100040,0.14445173998686794,0.1428028784109793,0.09496303639943628,-1.0148329543178967
stock100040,0.15092915762663897,0.15307336457536747,0.09496303639943628,-1.0148329543178967
stock100040,0.1925520476981721,0.2080801896661301,0.09496303639943628,-1.0148329543178967
stock100040,0.2027092875938018,0.20114581272671095,0.09496303639943628,-1.0148329543178967
stock100040,0.174435230197312,0.17224668527945902,0.09496303639943628,-1.0148329543178967
stock100041,-0.42306157251188276,-0.4296791025469887,-0.431706792504279,-0.019903401715584516
stock100041,-0.4270527194223722,-0.43041761863338746,-0.431706792504279,-0.019903401715584516
stock100041,-0.4252385617357861,-0.43053412838974975,-0.431706792504279,-0.019903401715584516
stock100041,-0.42777838249700667,-0.43048043016001186,-0.431706792504279,-0.019903401715584516
stock100041,-0.4328580240194478,-0.43050781137640193,-0.431706792504279,-0.019903401715584516
stock100041,-0.4328580240194478,-0.43087904001264343,-0.431706792504279,-0.019903401715584516
stock100041,-0.4328580240194478,-0.4307685340554234,-0.431706792504279,-0.019903401715584516
stock100041,-0.4328580240194478,-0.4305671042426898,-0.431706792504279,-0.019903401715584516
stock100041,-0.4328580240194478,-0.4294882834059973,-0.431706792504279,-0.019903401715584516
stock100041,-0.4328580240194478,-0.429624283808118,-0.431706792504279,-0.019903401715584516
stock100041,-0.4328580240194478,-0.4301910676717728,-0.431706792504279,-0.019903401715584516
stock100043,-0.04863273751119835,-0.035240633012808525,-0.18557143379685803,-1.4756172695301704
stock100043,-0.10895444090230429,-0.08999343891444873,-0.18557143379685803,-1.4756172695301704
stock100043,-0.11379686049796214,-0.09863134971049052,-0.18557143379685803,-1.4756172695301704
stock100043,-0.10764436890453644,-0.09465021943553742,-0.18557143379685803,-1.4756172695301704
stock100043,-0.12091411067671597,-0.09668023402014472,-0.18557143379685803,-1.4756172695301704
stock100043,-0.10689078372975401,-0.12420273466651349,-0.18557143379685803,-1.4756172695301704
stock100043,-0.09538950715421302,-0.11600993922430941,-0.18557143379685803,-1.4756172695301704
stock100043,-0.10203665156524223,-0.10107614476468008,-0.18557143379685803,-1.4756172695301704
stock100043,-0.0275298610186049,-0.021093502596234492,-0.18557143379685803,-1.4756172695301704
stock100043,-0.006648641460928088,-0.031176429369258185,-0.18557143379685803,-1.4756172695301704
stock100043,-0.043513851191245595,-0.07319718889827921,-0.18557143379685803,-1.4756172695301704
stock100046,0.11356622639180348,0.08838310042332956,0.027426717869527325,-0.5983357390192384
stock100046,0.07184768291222626,0.06618184183209228,0.027426717869527325,-0.5983357390192384
stock100046,0.05994485073732167,0.06267932742916886,0.027426717869527325,-0.5983357390192384
stock100046,0.04069294268108376,0.06429360273915787,0.027426717869527325,-0.5983357390192384
stock100046,0.06814710374809071,0.06347046905688022,0.027426717869527325,-0.5983357390192384
stock100046,0.05916459590580996,0.05231059982524283,0.027426717869527325,-0.5983357390192384
stock100046,0.07193382088478617,0.05563262811588856,0.027426717869527325,-0.5983357390192384
stock100046,0.06160407534652287,0.06168800787381774,0.027426717869527325,-0.5983357390192384
stock100046,0.09346943795351123,0.09411950233972723,0.027426717869527325,-0.5983357390192384
stock100046,0.08413608096573583,0.09003106046066542,0.027426717869527325,-0.5983357390192384
stock100046,0.047275735728637316,0.07299241315955883,0.027426717869527325,-0.5983357390192384
stock100053,0.023249055507120045,0.005700208532477131,-0.007159836395469352,-0.1262316457016117
stock100053,-0.002832058906825202,0.0010163809991049029,-0.007159836395469352,-0.1262316457016117
stock100053,0,2.774511168629817e-4,-0.007159836395469352,-0.1262316457016117
stock100053,0,6.180168155280885e-4,-0.007159836395469352,-0.1262316457016117
stock100053,0,4.4435926413954885e-4,-0.007159836395469352,-0.1262316457016117
stock100053,0,-0.0019100524265835972,-0.007159836395469352,-0.1262316457016117
stock100053,0,-0.0012091999271442513,-0.007159836395469352,-0.1262316457016117
stock100053,0,6.831117965435275e-5,-0.007159836395469352,-0.1262316457016117
stock100053,0,0.006910424481635859,-0.007159836395469352,-0.1262316457016117
stock100053,0,0.006047880740566151,-0.007159836395469352,-0.1262316457016117
stock100053,0,0.0024532158240536976,-0.007159836395469352,-0.1262316457016117
stock100057,-0.09120575684043176,-0.14439746645201493,-0.15005300127717966,-0.05551360608017087
stock100057,-0.1434087148372863,-0.14645729982572944,-0.15005300127717966,-0.05551360608017087
stock100057,-0.14686352628700888,-0.14678226320694535,-0.15005300127717966,-0.05551360608017087
stock100057,-0.1490232414485368,-0.14663249069994022,-0.15005300127717966,-0.05551360608017087
stock100057,-0.14050425415658424,-0.14670886106528758,-0.15005300127717966,-0.05551360608017087
stock100057,-0.14408314305960163,-0.14774427403501394,-0.15005300127717966,-0.05551360608017087
stock100057,-0.13253862442161396,-0.14743605616018607,-0.15005300127717966,-0.05551360608017087
stock100057,-0.10640890260742429,-0.14687423786215403,-0.15005300127717966,-0.05551360608017087
stock100057,-0.1068739373330095,-0.143865242926764,-0.15005300127717966,-0.05551360608017087
stock100057,-0.1882736639240976,-0.14424456867509375,-0.15005300127717966,-0.05551360608017087
stock100057,-0.2577844108269453,-0.14582541483341122,-0.15005300127717966,-0.05551360608017087
stock100058,0.18524453560669193,0.18524453560669202,0.18524453560669196,-4.868603669680316e-16
stock100058,0.18524453560669193,0.185244535606692,0.18524453560669196,-4.868603669680316e-16
stock100058,0.18524453560669193,0.185244535606692,0.18524453560669196,-4.868603669680316e-16
stock100058,0.18524453560669193,0.185244535606692,0.18524453560669196,-4.868603669680316e-16
stock100058,0.18524453560669193,0.185244535606692,0.18524453560669196,-4.868603669680316e-16
stock100058,0.18524453560669193,0.185244535606692,0.18524453560669196,-4.868603669680316e-16
stock100058,0.18524453560669193,0.185244535606692,0.18524453560669196,-4.868603669680316e-16
stock100058,0.18524453560669193,0.185244535606692,0.18524453560669196,-4.868603669680316e-16
stock100058,0.18524453560669193,0.18524453560669202,0.18524453560669196,-4.868603669680316e-16
stock100058,0.18524453560669193,0.18524453560669202,0.18524453560669196,-4.868603669680316e-16
stock100058,0.18524453560669193,0.185244535606692,0.18524453560669196,-4.868603669680316e-16
stock100061,0.2580280812447664,0.19867518631930042,0.13584672674757547,-0.6167116750425259
stock100061,0.20944783652482937,0.17579208828424556,0.13584672674757547,-0.6167116750425259
stock100061,0.22003772075212888,0.17218200554403001,0.13584672674757547,-0.6167116750425259
stock100061,0.20891180748380292,0.17384585806942815,0.13584672674757547,-0.6167116750425259
stock100061,0.19016099175408094,0.17299744451349805,0.13584672674757547,-0.6167116750425259
stock100061,0.17579791773340167,0.16149483619800623,0.13584672674757547,-0.6167116750425259
stock100061,0.131837965722129,0.16491888978207087,0.13584672674757547,-0.6167116750425259
stock100061,0.09165200118485474,0.17116024083299153,0.13584672674757547,-0.6167116750425259
stock100061,0.1664162074915122,0.20458776316182295,0.13584672674757547,-0.6167116750425259
stock100061,0.19491158358599653,0.20037375808887986,0.13584672674757547,-0.6167116750425259
stock100061,0.13163778147412866,0.18281182415735786,0.13584672674757547,-0.6167116750425259
stock100065,0.1399584059355855,0.17885318557640104,0.10531758731634566,-0.7218108208819153
stock100065,0.1399584059355855,0.1520703818036894,0.10531758731634566,-0.7218108208819153
stock100065,0.1399584059355855,0.1478450737843675,0.10531758731634566,-0.7218108208819153
stock100065,0.1399584059355855,0.14979247774279142,0.10531758731634566,-0.7218108208819153
stock100065,0.1399584059355855,0.1487994787287692,0.10531758731634566,-0.7218108208819153
stock100065,0.1399584059355855,0.1353366119038209,0.10531758731634566,-0.7218108208819153
stock100065,0.15963127423978415,0.1393441879369598,0.10531758731634566,-0.7218108208819153
stock100065,0.14614130740261938,0.14664918135250782,0.10531758731634566,-0.7218108208819153
stock100065,0.21640155134618635,0.18577337554026757,0.10531758731634566,-0.7218108208819153
stock100065,0.1843628801079198,0.1808412255843066,0.10531758731634566,-0.7218108208819153
stock100065,0.17930414254398297,0.1602864113001247,0.10531758731634566,-0.7218108208819153
stock100066,0.4798229318999246,0.42441997962287437,0.3950447733894991,-0.2883411874872288
stock100066,0.4425997475230479,0.41372107456264606,0.3950447733894991,-0.2883411874872288
stock100066,0.43762671665200237,0.4120331941699664,0.3950447733894991,-0.2883411874872288
stock100066,0.447050759681657,0.4128111220613815,0.3950447733894991,-0.2883411874872288
stock100066,0.4501361144127909,0.41241444954471435,0.3950447733894991,-0.2883411874872288
stock100066,0.3949182221228715,0.40703644897311714,0.3950447733894991,-0.2883411874872288
stock100066,0.3383825602834315,0.4086373521445724,0.3950447733894991,-0.2883411874872288
stock100066,0.4212529383231968,0.41155547198302533,0.3950447733894991,-0.2883411874872288
stock100066,0.4449271562862812,0.4271843823362897,0.3950447733894991,-0.2883411874872288
stock100066,0.338910491955335,0.4252141403642598,0.3950447733894991,-0.2883411874872288
stock100066,0.37640310187316295,0.41700312525085514,0.3950447733894991,-0.2883411874872288
stock100067,-0.023845797178247297,-0.005473288606814647,-0.13925514462863625,-1.3131761160454392
stock100067,-0.057297003408544406,-0.05419871252340944,-0.13925514462863625,-1.3131761160454392
stock100067,-0.0679819546371178,-0.06188573163338823,-0.13925514462863625,-1.3131761160454392
stock100067,-0.05888414544383919,-0.05834285822042094,-0.13925514462863625,-1.3131761160454392
stock100067,-0.05865041430986612,-0.06014940163975824,-0.13925514462863625,-1.3131761160454392
stock100067,-0.0907961971458236,-0.08464212834399641,-0.13925514462863625,-1.3131761160454392
stock100067,-0.08705136232352398,-0.0773512247197973,-0.13925514462863625,-1.3131761160454392
stock100067,-0.054499287793398174,-0.06406139502529873,-0.13925514462863625,-1.3131761160454392
stock100067,0.0010950263901360958,0.007116475797027039,-0.13925514462863625,-1.3131761160454392
stock100067,0.006829547707695408,-0.001856486834662413,-0.13925514462863625,-1.3131761160454392
stock100067,-0.00901461655684578,-0.039251452948855736,-0.13925514462863625,-1.3131761160454392
stock100068,-0.11555695306972727,-0.12273216792368248,-0.20698603014123465,-0.8270191701528332
stock100068,-0.15453374744337545,-0.1534187294293845,-0.20698603014123465,-0.8270191701528332
stock100068,-0.15545996528563885,-0.15825990197859924,-0.20698603014123465,-0.8270191701528332
stock100068,-0.15510880204803848,-0.15602865196259047,-0.20698603014123465,-0.8270191701528332
stock100068,-0.15748624821038354,-0.15716638666645077,-0.20698603014123465,-0.8270191701528332
stock100068,-0.1785581429953129,-0.1725915488105194,-0.20698603014123465,-0.8270191701528332
stock100068,-0.16156652520288883,-0.1679998440183948,-0.20698603014123465,-0.8270191701528332
stock100068,-0.16516628227066432,-0.15963010305896025,-0.20698603014123465,-0.8270191701528332
stock100068,-0.12005370823789586,-0.11480331787648551,-0.20698603014123465,-0.8270191701528332
stock100068,-0.12324625997984652,-0.12045435890502597,-0.20698603014123465,-0.8270191701528332
stock100068,-0.14035353918519078,-0.14400516329886964,-0.20698603014123465,-0.8270191701528332
stock100070,0.26663111585121985,0.27246847126489127,0.1614615923742787,-1.0896214659491925
stock100070,0.26128573276419603,0.23203804674812467,0.1614615923742787,-1.0896214659491925
stock100070,0.24125919236227575,0.22565966312611802,0.1614615923742787,-1.0896214659491925
stock100070,0.2358549742817713,0.2285993989884601,0.1614615923742787,-1.0896214659491925
stock100070,0.21543530604486114,0.22710040089915046,0.1614615923742787,-1.0896214659491925
stock100070,0.18408775690329102,0.20677730756043372,0.1614615923742787,-1.0896214659491925
stock100070,0.21836291661345922,0.21282701026064582,0.1614615923742787,-1.0896214659491925
stock100070,0.22461814914645079,0.22385438392134188,0.1614615923742787,-1.0896214659491925
stock100070,0.2668048180287526,0.28291495850910053,0.1614615923742787,-1.0896214659491925
stock100070,0.29764205643602637,0.2754695499479914,0.1614615923742787,-1.0896214659491925
stock100070,0.22016786279041464,0.24444068999646162,0.1614615923742787,-1.0896214659491925
stock100075,-0.5065431093857616,-0.5270804273538816,-0.5242589012895168,0.027695539206147108
stock100075,-0.5081957223813297,-0.5260527838627084,-0.5242589012895168,0.027695539206147108
stock100075,-0.5005871083369384,-0.525890660795941,-0.5242589012895168,0.027695539206147108
stock100075,-0.5045843332717986,-0.52596538176315355,-0.5242589012895168,0.027695539206147108
stock100075,-0.5302451355005585,-0.5259272808614646,-0.5242589012895168,0.027695539206147108
stock100075,-0.5367415930253248,-0.5254107170400439,-0.5242589012895168,0.027695539206147108
stock100075,-0.529730373192072,-0.5255644858336619,-0.5242589012895168,0.027695539206147108
stock100075,-0.5444192667480101,-0.5258447749699398,-0.5242589012895168,0.027695539206147108
stock100075,-0.5358960541284954,-0.5273459517640366,-0.5242589012895168,0.027695539206147108
stock100075,-0.5344712789782701,-0.5271567075070595,-0.5242589012895168,0.027695539206147108
stock100075,-0.5571932258250969,-0.5263680290217645,-0.5242589012895168,0.027695539206147108
stock100082,0.20288438034710346,0.18869046701089462,0.08888284443815711,-0.9796917912427384
stock100082,0.17981299448573487,0.15233898509416233,0.08888284443815711,-0.9796917912427384
stock100082,0.1824212271973465,0.14660410351266417,0.08888284443815711,-0.9796917912427384
stock100082,0.10129927328782186,0.14924725545373718,0.08888284443815711,-0.9796917912427384
stock100082,0.13119203800045243,0.1478994882069659,0.08888284443815711,-0.9796917912427384
stock100082,0.1258293296728435,0.12962675006917934,0.08888284443815711,-0.9796917912427384
stock100082,0.13591338401290046,0.13506611067290403,0.08888284443815711,-0.9796917912427384
stock100082,0.14647756335735873,0.1449809552239328,0.08888284443815711,-0.9796917912427384
stock100082,0.1921673558744831,0.19808302958450216,0.08888284443815711,-0.9796917912427384
stock100082,0.1819946614899296,0.19138877302136362,0.08888284443815711,-0.9796917912427384
stock100082,0.167424061229371,0.1634903511050394,0.08888284443815711,-0.9796917912427384
stock100087,0.02916708097179407,0.11376424029577292,0.016457410027051513,-0.9551445108978721
stock100087,0.02369283697380807,0.07832358566731407,0.016457410027051513,-0.9551445108978721
stock100087,0.038572493598262425,0.07273239799770126,0.016457410027051513,-0.9551445108978721
stock100087,0.06470376785072361,0.07530932279236804,0.016457410027051513,-0.9551445108978721
stock100087,0.06350564311802824,0.0739953253707008,0.016457410027051513,-0.9551445108978721
stock100087,0.04424059074200577,0.056180431250539,0.016457410027051513,-0.9551445108978721
stock100087,0.09099601068214044,0.06148350255304677,0.016457410027051513,-0.9551445108978721
stock100087,0.12186571399953253,0.07114991951598566,0.016457410027051513,-0.9551445108978721
stock100087,0.1513646792918049,0.12292146164399509,0.016457410027051513,-0.9551445108978721
stock100087,0.15297604851623448,0.11639493721255828,0.016457410027051513,-0.9551445108978721
stock100087,0.15036580020902848,0.08919554165338123,0.016457410027051513,-0.9551445108978721
stock100088,0.17054004347099141,0.158135692098267,0.13241620527957174,-0.25245737210991515
stock100088,0.1432991369483796,0.14876825666700952,0.13241620527957174,-0.25245737210991515
stock100088,0.19701198489574803,0.14729043155265387,0.13241620527957174,-0.25245737210991515
stock100088,0.1647365845702169,0.1479715469800722,0.13241620527957174,-0.25245737210991515
stock100088,0.14608018178867074,0.14762424002049862,0.13241620527957174,-0.25245737210991515
stock100088,0.12333497779970401,0.14291552704285235,0.13241620527957174,-0.25245737210991515
stock100088,0.1334211826717181,0.14431719917713923,0.13241620527957174,-0.25245737210991515
stock100088,0.14070518126138049,0.14687216148529114,0.13241620527957174,-0.25245737210991515
stock100088,0.15643598027546335,0.16055606724676447,0.13241620527957174,-0.25245737210991515
stock100088,0.14938041079612951,0.1588310202112925,0.13241620527957174,-0.25245737210991515
stock100088,0.1299783369438429,0.15164185894040483,0.13241620527957174,-0.25245737210991515
stock100090,0.26993663072998103,0.2579931009255504,0.14204061063381063,-1.1381666047619092
stock100090,0.20811737500996744,0.21576140814107966,0.14204061063381063,-1.1381666047619092
stock100090,0.19528401264079087,0.20909885287964836,0.14204061063381063,-1.1381666047619092
stock100090,0.20679588030167875,0.21216956072627102,0.14204061063381063,-1.1381666047619092
stock100090,0.20404845134541905,0.21060377882937353,0.14204061063381063,-1.1381666047619092
stock100090,0.2006335797254487,0.18937524500690833,0.14204061063381063,-1.1381666047619092
stock100090,0.19802787058919402,0.19569447585660638,0.14204061063381063,-1.1381666047619092
stock100090,0.19567127226259892,0.20721314434016264,0.14204061063381063,-1.1381666047619092
stock100090,0.2422521092640547,0.26890500316865895,0.14204061063381063,-1.1381666047619092
stock100090,0.27394914818936744,0.2611278845564803,0.14204061063381063,-1.1381666047619092
stock100090,0.2619427420031903,0.22871661763095136,0.14204061063381063,-1.1381666047619092
stock100095,0.022687169145449926,0.0022620112464778463,-0.05257470105842666,-0.5382662718441416
stock100095,-0.01285037346397881,-0.017710368661399897,-0.05257470105842666,-0.5382662718441416
stock100095,-0.019198464122870188,-0.020861250761192655,-0.05257470105842666,-0.5382662718441416
stock100095,-0.01266724724883225,-0.019409039408646515,-0.05257470105842666,-0.5382662718441416
stock100095,-0.0015771626843308552,-0.020149535203056478,-0.05257470105842666,-0.5382662718441416
